PetID,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4
7711871ae,-1.4043393,0.48840934,0.49040806,0.18059908,0.005850729
77544cbd4,-1.8859134,-0.38339362,0.17340058,0.7628333,1.2870907
77bb4ce3a,-1.8722634,0.5525518,1.3514482,0.7027176,-0.75930077
78551abb5,-1.7643725,-0.10791928,0.7281087,1.0275489,0.32708418
78a99e7a9,-1.1634227,1.421952,0.91361517,0.42244598,-1.7610593
791254d12,-0.8196433,0.93063146,0.55484205,-0.09518538,-0.5985666
7915144f9,-0.23197347,0.741722,0.69091725,0.2988594,-1.2414405
791e6dc19,-0.6434333,0.91575414,1.2283094,-0.5705278,-1.1450578
7a6ef9da1,-1.6072676,0.3493685,0.8543133,0.27605465,-0.23584281
7b6ffc0a1,-2.1494796,-0.5302229,1.1025782,1.2862369,0.40860137
7b84a3913,-1.3914809,1.3648186,0.68846875,0.19401263,-0.89256144
7bfe95866,-1.6753695,0.39756146,0.7371773,0.5539201,0.007581405
7cfb6fe9c,-1.1782193,0.66447085,0.41286695,0.49958542,-0.5903181
7d11f10b1,-1.6292706,0.69173837,0.7764186,0.21002541,-0.22318204
7d25ac957,-1.3517563,0.1342531,0.95896274,0.04127525,0.10222941
7d7fddaed,-0.37904522,1.1749947,0.40259534,-0.27764928,-1.09364
7e5d4e317,-1.2504954,0.3855206,0.30935743,0.17518778,0.43607086
7e69c99bc,-0.34764406,0.68393767,0.80370617,-0.19455454,-1.3579543
7efd5522d,-0.35233074,0.9043379,0.4306648,0.17470364,-1.5213325
7f5cb9583,-0.95271486,0.8238835,1.430713,0.044075664,-1.4664311
7f74af51f,-0.63985544,0.84348303,0.9233782,-0.02517514,-1.3456542
805461ad6,-1.0155784,1.0213298,1.0057738,-0.44147804,-0.85853624
8071fcc9c,-2.2315147,-0.13766193,0.27682883,0.25098196,1.8347713
80bbb481b,-1.8541011,1.0082457,1.157694,0.44393495,-0.8379859
80f1863b8,-0.62151927,0.86633444,1.1493437,-0.1875221,-1.4074786
80fcb8392,-1.6938735,1.2164336,1.7896068,0.8838394,-2.379198
8111713a2,-2.115125,-0.28201264,1.1426811,1.0240922,0.17459913
81f1d4d5c,-2.2687905,0.14782333,1.1093109,0.90748996,-0.1304194
81fddeac7,-1.4923611,-0.29272255,0.20503503,0.38657865,1.1180947
82f52a225,-1.6045982,0.25570154,0.3462603,0.35146764,0.6959044
83166fea8,-0.71730894,1.2185068,0.73298514,0.13390727,-1.2983456
833408fc5,-1.0955579,-0.6116057,0.8526939,0.68695337,0.12433415
835fdb873,-1.750714,0.8922435,-0.05023998,-0.29681426,0.8656062
8445b97aa,-0.7634223,0.48362926,1.1612954,-0.14041117,-0.7786605
84b36d951,-1.3552485,0.5459231,-0.39846927,0.30826083,0.56587505
850875906,-0.6083202,0.4508,0.7516305,-0.13276522,-0.54902405
8566a1bd5,-0.5696565,0.615061,0.17315046,0.15181151,-0.4165878
85e72abd0,-0.7884379,0.18145737,0.65017146,-0.1095919,-0.27548614
87f9ef7a5,-1.5307624,0.51204103,0.64380485,0.22684886,-0.0113505125
88b992d13,-1.5316045,0.7773334,1.0766095,0.09094216,-0.43841252
88db34068,-2.1584363,1.1770371,0.88263595,0.22410135,-0.59740436
894d76b65,-2.4184036,-0.39483532,1.096415,1.0903238,0.57690984
89ba257e1,-2.5834873,-0.6537008,0.890934,0.7650029,1.6194495
89c8b19eb,-1.9447248,0.20961577,-0.5578503,0.8121377,1.4999617
8abb96298,-2.9030044,-0.14057237,1.1357977,0.9514331,0.6209638
8abd027df,-1.1027513,0.31427905,0.3402006,-0.0087407045,0.542952
8b8229f52,-2.0000424,-0.16413042,-0.224277,0.63117445,1.5343099
8ba1566de,-0.91079134,0.67805547,1.3149498,0.09356134,-1.1988913
8bacce548,-0.53731793,1.400693,0.75888157,-0.24526384,-1.4542223
8d1640f3e,-0.97812694,1.6957946,0.28161743,-0.6727084,-0.55094385
8d25867cb,-0.9964722,0.6652396,0.6609657,-0.22807965,-0.17561673
8e76c8e39,-1.88928,1.1572347,0.8555611,0.46179488,-0.74178696
8e938a436,-1.5595121,0.35355395,0.3564539,1.0667902,-0.22544959
8ea9bb5d9,-1.3111613,-0.172486,0.74295574,0.44810888,0.18031922
8ea9f1228,-1.0404354,0.9461781,0.43840754,0.51768345,-0.64335585
8f6a4a76a,-2.6845179,-0.7209815,1.0153986,1.1834161,1.2796931
8f7265ddf,-0.8206505,0.59566706,0.681838,0.18603426,-0.70366466
8ff8aefca,-1.8609087,0.26526964,0.60059935,1.3207179,-0.48007414
901ff85c1,-2.5049992,-0.42761365,-0.26872826,0.99224967,2.2610905
902a255d2,-0.94216764,1.1267844,1.0669742,-0.12098347,-1.3100731
902e7f8aa,-0.6857803,0.43442953,0.5856481,-0.24336186,-0.28385916
916165c1b,-1.9736358,-0.42620602,0.70775044,1.4431233,0.06064097
91697ee90,-3.1094277,-0.6925149,0.38855726,1.6827925,1.4210128
91df1b68f,-2.686798,0.4925463,0.93957525,0.9269282,0.5121504
91e996718,-1.7987523,0.79730093,1.2162168,0.51858455,-1.2245431
925c3854a,-0.56242174,1.3903035,1.0797654,-0.8967268,-1.1953009
929528b36,-0.98864657,1.187075,0.22929755,0.0492257,-0.48209232
92b5de07f,-2.1923418,-0.35295522,0.9042198,0.42396933,1.0532445
9358ef6d7,-0.9802173,0.7307426,1.2896836,0.1546049,-1.2887558
943e9242f,-0.4898458,1.9185444,0.8713283,-0.39590046,-1.9457947
94438a5c5,-1.1052899,1.301513,1.1947696,-0.39194012,-1.3916489
94a0eb345,-1.6060387,-0.18822747,0.563647,0.22817804,0.78407633
954a6e415,-1.2126,0.45526013,1.0613918,-0.106763124,-0.3458339
968c82e07,-0.56929857,0.740808,0.72795343,0.078900486,-1.1595403
970910885,-2.0398796,-0.2531605,0.9281506,0.99244374,0.42150575
972a081f2,-1.9926829,0.06931172,0.405982,-0.066505775,1.6076524
973dddde5,-1.1984246,1.1676452,1.1451597,0.2956293,-1.3911076
97baac4eb,-2.282364,0.7803498,0.53191847,0.57908535,0.41175345
97c58d897,-1.598384,0.6608455,0.7491858,0.786845,-0.7260152
988988d5b,-1.7693903,0.61035955,0.72064793,-0.5020177,0.59687424
98fc3ff8e,-2.4563544,-0.281796,-0.03723739,0.8435317,2.3074071
990e04b81,-1.7547375,1.68073,0.45232156,0.034245517,-0.6204197
9a2b50582,-1.3880521,0.78375936,0.7925761,-0.56149775,0.20347723
9a38d4275,-0.96246904,0.19891852,0.93722004,-0.21144883,-0.015856378
9a7a99c23,-1.8386335,0.16291827,1.0403162,0.16372539,0.59023553
9a8a8b6ea,-1.2693828,0.08077199,0.4989043,0.2602804,0.0057814824
9abb10f2f,-1.5550218,0.52255493,0.88945097,1.0181885,-1.1335279
9c7476c25,-3.1047287,-0.41642758,0.40791965,1.0628568,2.123196
9c777bb01,-1.7300519,-0.0077485368,0.97690624,1.1916283,-0.2798962
9c87d70e5,-3.3565521,-1.037177,1.7809273,1.448642,1.1719452
9d03d5988,-0.8323193,1.1300493,0.8979143,0.09016101,-1.3689871
9d8f22942,-1.7503545,-0.10051111,0.05847624,0.3991277,1.3823081
9e6116358,-1.674822,0.7157474,0.57710284,0.48202035,-0.36036986
9e7aa5866,-1.8024931,0.22566962,0.6347965,0.7686403,0.0050148475
9ebf6e448,-1.7632974,0.6861376,0.7674096,0.6685938,-0.6713666
9ee623346,-1.0962508,0.69177836,1.1674863,-0.5541126,-0.71513015
9f4f97c61,-1.2009493,0.21795768,0.4404668,0.21433817,-0.053390443
a0124e47a,-1.9577988,0.5464991,0.6802008,0.56365174,0.1580813
a032cd2e1,-1.534235,-0.27225265,0.25474316,0.65385026,0.6681429
a0490612e,-1.4913052,0.29663706,0.30766833,-0.28214043,1.0341251
a09a76aba,-2.5962276,0.032309353,1.1562259,0.27190712,0.95120955
a0b92d7a2,-1.3228456,0.7437643,0.061632365,-0.27208406,0.6890169
a1543decd,-1.8983867,-0.1329881,1.5019548,0.790023,-0.49995118
a16c6d55d,-1.5717655,0.5292258,0.92953634,-0.28995413,0.22581199
a1c1dbf8a,-1.9131137,-0.94511986,0.31307334,0.7059957,2.2124145
a206ce13b,-1.5314151,0.2605884,0.41470003,0.30869302,0.2653832
a2656874e,-2.8447404,0.2741369,0.52066696,0.9566813,0.93479645
a322972da,-0.5238147,1.3247472,1.2817726,-0.056002136,-2.143521
a399a151d,-1.6705949,0.46339378,0.5759813,0.42367867,0.41750008
a3f6438ea,-1.2850932,0.29563317,0.17048968,0.078126684,0.54315513
a43540943,-3.1328528,-0.32255158,1.0631372,-0.07644953,2.5282733
a4530b1d0,-1.5807136,0.5717471,1.1365589,0.18014604,-0.5301349
a486e2ab6,-1.6611315,-0.06351829,-0.34623054,0.51205564,1.5260085
a4ade8bb2,-2.1981769,-0.79535997,0.70533365,0.37614575,2.0018525
a4dd57b11,-1.2485487,0.55091774,0.9344359,0.3665205,-1.0230173
a5acfe9ed,-1.9829534,0.10468126,1.1005486,0.56399107,-0.0033257944
a6423eca8,-1.0645583,1.0261856,0.430859,-0.18797956,-0.20171504
a64ca36ca,-0.9661974,1.1081114,1.1083765,-0.5201309,-0.8996183
a69ee8f61,-2.0603552,-0.07358811,-0.27124566,0.6790802,1.644622
a6fea1d1a,-1.9814783,1.9374472,0.56527764,-0.2862086,-0.17276905
a706b0eb9,-1.000174,0.3286725,-0.3191753,0.13574056,0.78756154
a7344d7f5,-1.042588,0.436679,0.61574364,0.173947,-0.166952
a77045d3b,-1.3107182,0.096794866,0.03722483,0.6794298,0.38589594
a8271c7e3,-1.2309409,0.8613241,0.44728553,0.2702831,-0.5705758
a88d34ee3,-0.79807407,0.94168544,0.19792284,0.099385604,-0.57806116
a8c336257,-1.2733365,0.5196744,0.30908635,-0.12073453,0.44030207
a9914ea40,-1.1938199,0.1806634,-0.49105495,0.3564223,0.96712554
a9bcc4196,-0.8821745,0.23980927,0.5488019,-0.12446314,0.08303549
ab38d8710,-1.0008136,0.71277446,0.91677296,0.08359796,-0.93717974
ac1a70774,-1.5291653,0.030299738,0.8562747,0.07063961,0.7520417
ac384792b,-2.2706196,-0.28129256,1.5674708,1.1473948,-0.2962346
ac8fa1b6c,-1.1225011,0.65359414,0.58175886,0.4519609,-0.43379077
ac9fefd28,-0.9239096,0.3652566,0.07176189,0.13701275,0.15647754
ad5118660,-1.0942949,0.5347086,0.17292082,0.4182564,-0.09178019
ad6cfec5c,-2.1366992,-0.47392836,0.6600595,0.7119978,1.3555053
adc03f8b6,-2.8570416,-0.3462551,1.1162016,1.2125958,0.88360006
adc5ada07,-1.0116279,0.36244276,0.00635154,-0.3356851,0.9652209
add617e3c,-1.1908163,0.79411334,0.7500195,-0.076414116,-0.38564005
ae0076e01,-2.6734896,0.6204822,1.4143653,0.7033145,-0.41878846
ae0425756,-0.882308,1.0389205,0.5500682,-0.18072389,-0.5974535
ae42b09ce,-1.4297208,0.1055171,0.45551437,0.09496601,0.6013828
ae4ab31ec,-0.9024163,0.8268852,0.75552964,-0.04944563,-0.96972424
aeb15ed5b,-1.158757,0.52366024,1.3327745,0.5876315,-1.5997932
aeb17dd99,-1.5147378,-0.3313288,0.3168518,0.6015812,0.9594325
af2ec000a,-2.0532758,0.8908013,0.7305424,0.8522663,-1.1598918
af49cf598,-1.0323402,0.28993955,1.1073921,0.45066145,-0.90727407
af8fdab18,-1.3746244,-0.28563645,0.76862967,0.09817453,0.69479835
aff5fa8b4,-2.5093412,-0.50071704,0.56393564,1.0529579,1.3975965
affc18183,-0.3421945,1.6633381,0.37203854,-0.7206053,-1.422428
b0dc1d4f0,-1.8773338,1.5092224,0.7364026,1.2237322,-1.4767925
b11103508,-0.5299912,1.2571708,1.1661363,-0.48468247,-1.6801718
b2048c71d,-3.319377,-0.7916181,0.32164827,1.9283631,2.0825279
b2145e15d,-1.5598866,0.9480727,1.0117927,-0.66825646,0.39057168
b3101cf5c,-1.0241114,1.0279688,1.1955129,-0.036641955,-1.2101065
b3f83cef6,-1.8638687,0.21236089,0.25936127,0.72177327,0.44405812
b40818da6,-2.4380968,-0.35652217,0.55005956,0.85144603,1.3614028
b414c5dd9,-1.680822,0.039952077,1.2076217,0.74302995,-0.7207528
b41cb9e51,-0.91796523,0.25902942,0.0980383,-0.43152133,0.94458896
b460a9761,-0.77510804,1.5995703,0.718932,-0.5576852,-1.1110826
b46b4419a,-2.5957851,-0.5970693,-0.49563545,0.51792824,3.0530024
b5b9c3c05,-3.1900697,0.25831905,-0.18347248,1.3052876,1.579378
b62618f55,-1.7913172,-0.13494775,0.21754645,0.53127134,1.048366
b62d80c49,0.004927747,1.5431058,0.48856285,-0.34885913,-1.9226413
b7d2d752f,-3.2684069,-1.3952023,1.3622986,1.3014414,2.089979
b7e8df1a9,-1.0103983,0.793612,0.8783733,0.43214536,-1.074095
b82317efb,-1.3834271,0.462944,0.8058264,0.20020793,-0.3577519
ba66a7a82,-1.1737053,0.7857606,0.2185469,-0.054297846,0.22961947
bbf3097d0,-1.3710992,0.13109478,0.74994516,0.63197166,-0.0751932
bcf546cb8,-2.2091897,1.3700677,1.4091042,0.8831675,-1.3384174
bd0a144b0,-2.8187332,-1.2612957,0.98222536,1.0005738,2.0973365
bd16029b7,-2.5234067,-0.21109545,0.7619813,0.761666,1.5175515
bd2ad0f9d,-0.8688593,1.5100373,1.3799838,0.31034562,-2.5984323
bdc5ffaba,-2.1391685,0.8286902,0.862583,1.042498,-0.48254332
be5fb246e,-1.763384,0.5496851,0.74549025,0.5706451,0.0039604674
beb3a6da0,-0.80565625,1.25941,1.0360926,-0.068935215,-1.3208377
bef935312,-1.6530906,0.6534385,0.65444046,0.2937586,-0.4279901
bf5bf91a2,-1.578719,1.1016011,0.7232189,0.54682857,-1.139685
bfa6682ae,-2.4533496,-0.5368069,0.4083186,1.1116993,1.2463672
c0edff1e1,-2.7642665,-0.69555205,0.7040264,1.7587526,1.2173507
c1a3e3aa1,-2.3372486,-0.16661635,1.3682314,0.82626194,-0.2337836
c2aeb6a1f,-2.778411,-0.0594567,0.43719667,0.63191813,1.5960788
c2b2da9dd,-1.8744903,-0.0055112094,0.58973634,0.06811306,1.5120639
c31f3d3f3,-1.2818273,1.3566703,0.04997257,0.46367988,-0.7816652
c3b94defa,-1.2964201,0.6913593,0.73590744,0.48360458,-0.72673786
c43ecb3e1,-0.58265257,2.0862029,0.57928675,-0.6471859,-1.6498147
c5aeec694,-1.1453018,1.6853057,1.2138373,0.27966598,-1.6841575
c5baf5497,-2.1639006,0.2919845,1.870434,0.5960581,-0.7093314
c71d630d8,-2.4590752,0.1649391,1.184748,1.1926167,-0.03716457
c763f19ef,-2.4602168,0.06116953,1.7220154,0.79188865,-0.31566525
c7e3c3270,-2.1803136,-0.65355355,1.1917607,1.1104188,0.45312226
c842fa148,-2.4050877,-0.74554145,0.55985576,1.0693556,1.3343477
c8c3eb092,-0.4780764,1.0701703,1.0040283,-0.012144208,-1.6385983
c8e941dbd,-1.3059518,1.0728706,0.40740716,0.9284557,-1.0175352
c958b75b3,-1.610781,0.38007304,1.1677668,-0.04747818,-0.042144336
c996b2baf,-2.3662457,-1.2112522,0.4548413,0.980764,1.8036509
c9a21c416,-0.57471263,0.4634304,0.4333841,0.31087127,-0.91175413
c9cab5e67,-0.4196696,0.55866486,0.64169693,-0.39152128,-0.63875866
c9d24314b,-2.672807,0.03693878,0.90750253,1.1082294,0.4769068
c9d8b22d0,-1.3360721,1.460307,1.144468,-0.43277347,-0.77973336
caf56c307,-0.6390557,0.7456152,0.69458604,-0.45414448,-0.58482355
cb5597fb1,-2.2908916,0.34456387,1.0637555,0.6514082,-0.16754343
cbc7dc778,-2.8111224,-1.4332007,0.24736087,1.3986899,2.9035444
cbe4be41b,-1.8020808,-0.02437716,0.24375118,0.14489512,1.0569227
cbf3467d9,-1.2838831,1.2855542,1.3852301,0.9365708,-2.638739
cc4e55d5b,-1.020524,0.08883607,1.2549719,0.4629881,-0.57110417
ccbaa4592,-1.7128367,-0.6227608,1.1652158,0.4078251,1.0184762
cd9c84ec2,-3.344146,-0.92121863,0.5497407,1.485145,2.105487
cdb4a7a7d,-2.7867525,-0.29954678,1.2852558,1.325597,0.38598487
ce9d5fb9f,-1.5902675,0.579904,1.2604241,0.03916732,-0.3304373
cf2ae9919,-1.6808555,0.6315915,0.97776455,-0.058574088,-0.21175875
cf419ae71,-0.74238145,0.82132757,0.72750956,0.3685267,-1.2356173
cf6995fef,-2.4669688,-0.3560284,1.1504219,0.57146174,0.9903369
cf8250644,-2.9179468,-0.60285926,0.45167214,0.77509063,1.7384062
d010fb743,-0.40199474,1.4562657,0.8710969,-0.18746077,-1.8244237
d08efa704,-0.8950743,-0.27829573,0.95306337,0.5359731,-0.57893896
d0956e39e,-1.2957985,0.6260697,1.0806925,1.032264,-1.3325708
d0b337200,-1.6700246,1.3610361,0.9486965,0.2237209,-1.2154341
d0b98e001,-0.91359186,1.2888443,0.19442056,0.5355527,-1.0620686
d0fcfeb0f,-1.6756159,-0.3738814,1.4427212,0.79811424,-0.22368085
d1d9012db,-1.6552384,-0.28468096,0.5587261,0.45496932,1.056649
d29d34cfe,-1.0058521,1.3094287,0.8634057,0.047235962,-1.1464195
d2b59ecaa,-1.5603951,0.81997234,-0.28113958,0.40468475,0.29596516
d302ad015,-2.3306336,0.3134771,0.7934433,0.39366814,0.5827666
d35b8c727,-0.6851918,0.04320229,0.6044952,-0.073433235,-0.20361498
d3692d2b2,-0.8065821,0.44474104,-0.122664295,0.26612517,0.15224385
d39684633,-1.1696591,0.8016671,0.20201582,-0.08348392,0.38680518
d3b4b6a8a,-2.5260282,0.29165798,1.0467806,0.7918818,0.23323733
d3dbf1e95,-1.0533503,1.6265295,0.5131602,-0.38002065,-0.77407926
d4c153877,-1.4024265,1.0054847,0.54740477,0.016121108,-0.3927735
d4ce7a1ed,-1.3685433,0.7466938,0.65038234,0.037241828,-0.26378784
d4e6a9aab,-2.5534852,-1.0950717,0.16927023,0.6993079,2.950626
d50b449f0,-1.3302561,0.98759943,0.8587004,0.20937164,-0.88381344
d565f7c6f,-1.2603022,0.986796,0.47483578,0.45727578,-0.82876265
d5abad72c,-1.3882841,1.0013634,0.9273987,0.3045086,-0.93759245
d67619580,-2.0798838,0.97258556,1.140182,0.3613449,-0.59962696
d6e52b75b,-0.6524484,0.6221407,0.13733587,-0.616446,0.18624194
d7331834d,-1.3644855,0.20626304,1.0381516,0.105658814,-0.59561265
d755e40d7,-0.9792511,1.3592463,0.7882223,-0.28121206,-1.1483486
d7976886b,-2.7163272,0.50879925,0.58897984,0.6414817,1.0511327
d7a002088,-1.1984425,0.9051662,1.0198836,0.29268205,-1.1257459
d7cefb8e9,-0.95455855,0.8158845,1.309787,-0.36271983,-0.9423573
d89ce4c76,-1.56126,0.034642085,0.28470454,0.5313087,0.5493525
d8af1e7a3,-2.637013,0.26893893,-0.34228495,1.8245902,0.69431037
d8de3a329,-0.9291252,0.64067745,0.082495816,0.49599066,-0.50129616
d9c6517ae,-2.6735637,-0.6060151,0.9079985,1.0851165,1.3546153
da5d1c5ba,-1.6493304,-0.8360897,0.4085611,1.0508784,1.0451573
da8a47785,-2.7171185,-0.68758917,0.94781876,1.0846252,1.43209
dabcf0e55,-2.613057,0.30984136,1.5312796,0.58364946,0.07095555
db0875ffd,-1.5659554,-0.15203473,0.7917602,0.7458244,0.0327731
db957842b,-1.1961849,0.49808723,0.5128,-0.124698624,0.0630461
dc56ff89a,-1.6401707,-0.160047,0.4835342,0.34822223,0.6481944
dcf366e02,-0.68742347,1.1226377,0.26383257,0.38185942,-1.0652717
dd7ad37e7,-1.2008482,0.5112534,0.11389826,0.59909135,-0.37620467
ddbb99929,-2.0761266,-0.010643803,-0.39380687,0.90897256,1.6683376
ddd7cc601,-0.8948473,1.5468714,1.0425214,0.18672718,-1.7466264
de08c8d31,-0.30458876,1.6617357,0.9757591,-0.2153469,-2.2780602
de2460808,-1.7458926,1.1737232,1.386824,0.31167704,-1.1902726
de6c0126b,-2.819178,0.36696914,1.4829417,1.1394339,-0.13605529
df17a57ae,-1.3596581,1.1929257,0.79306346,0.105011046,-0.7570645
dffc44afc,-1.6410654,-0.46194294,0.99196583,0.6521163,0.3813521
e0736a22f,-1.1422968,-0.34281257,-0.15103497,-0.033324663,1.3531864
e09c0a3be,-2.4673061,-1.1981112,0.5632277,0.67869186,2.2663846
e152df77a,-2.1941283,1.158969,1.0270814,0.34682608,-0.103071816
e19ee42ce,-2.0721812,0.081776716,1.3237945,0.4041507,0.25605035
e276a9ad1,-1.4959675,0.9036284,-0.02576308,-0.24102284,0.70828104
e2c1b469e,-2.350118,-0.6679212,1.0582206,1.2166903,0.66427386
e3427692e,-1.4952849,0.77395093,1.3305826,-0.45512968,-0.3294151
e3a372f31,-1.4724324,0.5359734,0.8089688,0.61974484,-0.8771586
e3a680ce0,-0.844987,0.7435186,0.9929718,-0.5151802,-0.52640283
e3d9dc96d,-0.99447966,1.1898522,0.96473116,-0.5572649,-0.6581342
e3e2fcc71,-1.258536,1.4543816,1.2293956,0.009919636,-1.6281621
e42fd0fed,-2.2036333,0.7945472,1.6265097,0.51662743,-1.0761217
e4460cb03,-3.4294972,-0.36275792,0.31554765,1.5127629,2.3009257
e58a12b66,-2.0121584,0.64372927,1.8156548,0.21331753,-1.014575
e58fceabe,-0.8870607,0.89815706,1.3965976,-0.61068124,-1.0082487
e5f479999,-2.0897462,-0.20074454,0.5797776,0.54033583,1.2849221
e7c607873,-1.1750296,0.3369007,0.35186696,0.24957721,-0.22460529
e7dca0b2b,-1.3196359,0.064495444,-0.30402315,0.28965276,1.4555601
e809f1cb5,-1.4060938,1.7704175,0.81868315,0.58839065,-1.733552
e8a1f3d1b,-2.5846004,0.54931855,1.3234018,0.7352702,-0.3262386
e8ec1a562,-1.9592783,0.5949216,0.721045,0.46157476,0.06644918
e97e4eb52,-1.2875733,1.1608281,0.80725515,-0.2892426,-0.42246163
e99c4a55d,-1.60767,1.3382739,1.5281795,-0.20357184,-1.0409586
e9a47ac7a,-2.6954064,0.21640062,0.49159312,1.3152934,0.37646106
e9dbf1095,-0.8023749,1.0600623,1.1802522,-0.28864515,-1.5556655
ea6d8cb1d,-1.0078956,1.0380292,0.42252854,0.17800732,-0.9509798
eabb13cea,-0.4289411,0.4204807,0.22997357,-0.49716112,0.106187634
eac9739c8,-0.90056664,0.875673,1.4119617,0.4130235,-2.2004476
eaf610cd0,-2.0201616,0.06417722,1.118406,-0.07113831,0.8019131
ec2c40301,-1.1700228,0.19469018,0.5886621,0.06921843,-0.058955837
ec9da833d,-2.113312,0.48976818,1.5108943,1.182333,-1.264693
ece36dc30,-0.24226794,1.2402716,0.7472356,-0.42618632,-1.7741691
ed7754046,-1.6240321,0.22616008,1.2750081,0.6406391,-0.3968001
eda903960,-2.1733654,1.0737572,1.6157471,0.5121525,-1.352072
edcc13ccb,-1.4331971,0.14102793,0.8386159,0.80736005,-0.285771
ee590e762,-1.0548849,0.670849,0.57889813,0.44512126,-0.9259046
eeb60466e,-2.4442315,0.7993503,1.7338622,0.7499146,-1.0170922
ef7bdaf3a,-2.0857527,1.0428712,0.4241452,0.6274085,-0.02504798
f00413d87,-1.4324824,0.56490225,0.5144441,-0.33568576,0.35812014
f0f6f4bd2,-1.2311084,0.48892716,0.32262528,0.024538767,0.24403241
f124ecf25,-2.6719673,0.6629245,0.6496831,0.74250597,0.8336499
f1afd4033,-1.4110548,1.16839,0.47486877,0.40175325,-0.73193955
f246cb734,-2.0719533,-0.2981403,2.1428745,1.3595428,-1.2275777
f27974780,-2.0018501,0.52228147,1.2473905,0.71954423,-0.6667311
f29cacb97,-2.3589191,0.6353555,0.27278453,-0.2710962,2.242092
f3082fa97,-2.471596,1.2968622,1.337636,-0.0556354,-0.26025352
f31090450,-0.9444606,0.2928868,0.58579713,-0.33672342,0.19458032
f4ab04385,-0.4497777,1.3909861,1.6579074,-0.55096525,-2.3386862
f6beefaeb,-1.6894765,-0.39855215,1.4227852,0.98100513,-0.23180383
f74ad48ff,-2.2871761,0.32880834,0.64598453,0.63343036,0.5668668
f8213a645,-1.0851047,0.53659993,0.166167,0.21575098,0.49869594
f83096577,-1.6320347,0.5190991,0.682598,0.9372182,-0.6077251
f8e1ea097,-1.2468094,0.3167811,0.86780035,0.10521257,0.19458488
f96ccddd5,-1.4010744,-0.6064367,-0.16822125,0.7867739,1.3365725
f98b9d62a,-2.2801292,0.5413248,0.8510903,0.8154492,0.25445658
f99af9837,-1.2915013,1.2545114,0.60734147,0.41214785,-1.067636
fa323e99f,-1.8522284,0.20200449,0.9327686,0.80173737,9.465497e-06
fa9df3011,-1.2662274,0.11220379,0.12088913,0.10188998,0.83511686
fac19639c,-1.3517302,0.46335372,0.43071398,0.85742176,-0.5996807
fb0180584,-5.951837,0.44278157,0.26391613,1.3896348,3.4770858
fb3bd80d1,-1.9869678,-0.39129576,0.65006,0.62492776,0.9628901
fb82bfecd,-1.0555594,0.45444426,0.85074043,0.14085644,-0.76012075
fbaec0999,-2.014383,-0.70084697,0.39563325,0.13827543,2.2477427
fc52c0c82,-2.4179068,-0.50800216,0.38321766,1.0789081,1.0811934
fc948a166,-1.4093155,1.649379,1.23282,0.064724,-1.4654452
fd820a71a,-1.3274956,1.1861,0.06745994,0.22615655,-0.07333908
fd8f64c6d,-0.975142,0.58884454,0.90823,-0.10565162,-0.57830584
fdc472b2e,-1.1528414,0.6503482,0.50031495,0.06769627,0.010713648
fe0e76ddf,-0.9679683,0.28356093,0.925882,0.3836669,-1.0044969
ff47b9a27,-1.252543,0.49577466,1.2723398,0.20222788,-0.8998105
00c19f4fa,-2.5151596,0.27999005,1.3402493,0.4125274,0.4725817
015fdb354,-2.0800924,0.6519407,0.98364246,0.17613678,0.24684447
017d966eb,-1.812549,0.41566423,0.014704073,0.10476236,1.460042
02126e289,-3.2813323,-0.57879615,1.4890207,0.90824664,1.2213264
021cb10fb,-1.1242416,1.0127121,0.8176398,0.08534694,-0.9163108
028d42a4b,-2.524057,1.2371099,2.0433598,0.046722624,-1.04939
02fee7295,-1.8214695,0.28667086,0.9610821,0.5263762,-0.20189995
036c684d3,-1.7897825,-0.119602196,1.0404721,0.2249055,0.6032539
03c6478b9,-1.8766593,0.498188,0.6207187,0.6329526,0.3476147
03f130f5f,-1.9848017,-0.23536071,0.89964765,-0.018863972,1.5179889
041dd606f,-2.0478559,0.17297256,1.9651928,0.7904052,-0.981809
04c4a7493,-0.3838638,0.93381953,0.91812503,-0.6212169,-0.9144688
050277142,-2.2729197,0.5058481,0.5989567,0.56774974,0.5236231
0532bf9d3,-0.5296461,0.51334935,0.9879626,-0.35460258,-0.9615062
